NO,시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,구_추출,상세주소,주소,위도,경도,행정동
2875,서울특별시 관악구 봉천동,6*,8m미만,27.5,월세,202411,9,"16,000",10,2017.0,행운1라길,202501~202701,신규,-,,,단독,관악구,관악구 행운1라길,관악구 행운1라길,37.4823189728709,126.957499405382,행운동
2876,서울특별시 관악구 신림동,1**,8m미만,29.3,월세,202411,9,"1,000",130,2023.0,신림로26길,202411~202611,신규,-,,,다가구,관악구,관악구 신림로26길,관악구 신림로26길,37.4729531764658,126.934474511461,서림동
2878,서울특별시 관악구 봉천동,6**,8m미만,18.02,월세,202411,9,"1,000",40,2019.0,봉천로21가길,202411~202511,신규,-,,,단독,관악구,관악구 봉천로21가길,관악구 봉천로21가길,37.4877947972069,126.934674689473,보라매동
2880,서울특별시 도봉구 창동,6**,8m미만,58.88,월세,202411,9,"1,800",50,2003.0,도봉로104길,202409~202609,신규,-,,,다가구,도봉구,도봉구 도봉로104길,도봉구 도봉로104길,37.6434216731176,127.036193896163,창2동
2881,서울특별시 도봉구 창동,4**,8m미만,66.29,월세,202411,9,"13,000",35,1992.0,덕릉로60나길,202412~202612,신규,-,,,다가구,도봉구,도봉구 덕릉로60나길,도봉구 덕릉로60나길,37.6398098532334,127.040748778289,창3동
2883,서울특별시 성북구 석관동,1**,8m미만,50.0,월세,202411,9,"3,000",70,1998.0,화랑로40길,202412~202612,신규,-,,,다가구,성북구,성북구 화랑로40길,성북구 화랑로40길,37.6133483921552,127.063284154343,석관동
2885,서울특별시 동대문구 회기동,1**,8m미만,13.78,전세,202411,9,"12,000",0,1981.0,경희대로1나길,202502~202702,갱신,-,"10,000",0.0,단독,동대문구,동대문구 경희대로1나길,동대문구 경희대로1나길,37.5927090892188,127.049851892053,회기동
2888,서울특별시 동대문구 용두동,1**,8m미만,39.96,월세,202411,9,"7,000",25,1994.0,무학로18길,202411~202611,갱신,사용,"7,000",20.0,다가구,동대문구,동대문구 무학로18길,동대문구 무학로18길,37.5707558144045,127.031322495074,용신동
2889,서울특별시 은평구 녹번동,1**,8m미만,19.83,월세,202411,9,500,40,2009.0,통일로61길,202411~202611,신규,-,,,다가구,은평구,은평구 통일로61길,은평구 통일로61길,37.6066749102234,126.932426459212,녹번동
2890,서울특별시 마포구 망원동,4**,12m미만,37.0,월세,202411,9,500,60,1994.0,망원로11길,202411~202611,신규,-,,,다가구,마포구,마포구 망원로11길,마포구 망원로11길,37.5594056347887,126.906171843412,망원2동
2893,서울특별시 마포구 망원동,3**,12m미만,56.1,월세,202411,9,"4,000",90,1989.0,망원로2길,202412~202612,신규,-,,,단독,마포구,마포구 망원로2길,마포구 망원로2길,37.5545493089277,126.902233776407,망원1동
2894,서울특별시 성동구 용답동,4*,8m미만,28.0,월세,202411,9,500,48,1989.0,용답25다길,202411~202611,신규,-,,,단독,성동구,성동구 용답25다길,성동구 용답25다길,37.5629606349177,127.052890540172,용답동
2895,서울특별시 은평구 역촌동,2*,8m미만,36.0,월세,202411,9,"1,500",38,1994.0,진흥로1길,202411~202611,신규,-,,,다가구,은평구,은평구 진흥로1길,은평구 진흥로1길,37.6032407293538,126.918496947469,역촌동
2896,서울특별시 영등포구 신길동,2**,8m미만,240.04,월세,202411,9,"1,000",40,2007.0,가마산로67길,202411~202611,갱신,-,"1,000",40.0,단독,영등포구,영등포구 가마산로67길,영등포구 가마산로67길,37.5064657250261,126.907214301904,신길3동
2898,서울특별시 동대문구 전농동,5**,12m미만,39.55,월세,202411,9,"9,000",20,1993.0,서울시립대로14길,202412~202612,신규,-,,,다가구,동대문구,동대문구 서울시립대로14길,동대문구 서울시립대로14길,37.5793149729664,127.052046469437,전농1동
2901,서울특별시 영등포구 대림동,1***,8m미만,30.0,월세,202411,9,600,40,1985.0,디지털로43길,202411~202611,신규,-,,,단독,영등포구,영등포구 디지털로43길,영등포구 디지털로43길,37.4899031353809,126.899474160163,대림2동
2902,서울특별시 성북구 장위동,6*,8m미만,60.23,전세,202411,9,"25,000",0,1970.0,화랑로33길,202411~202611,갱신,-,"23,000",0.0,단독,성북구,성북구 화랑로33길,성북구 화랑로33길,37.6112672034526,127.055388996364,장위2동
2903,서울특별시 영등포구 대림동,1***,8m미만,25.92,전세,202411,9,"12,000",0,2012.0,디지털로48길,202411~202611,신규,-,,,다가구,영등포구,영등포구 디지털로48길,영등포구 디지털로48길,37.4885596519697,126.901193416098,대림2동
2904,서울특별시 종로구 신영동,1**,8m미만,17.0,월세,202411,9,500,40,1964.0,세검정로6길,202411~202511,신규,-,,,단독,종로구,종로구 세검정로6길,종로구 세검정로6길,37.6000477403769,126.96225217168,부암동
2905,서울특별시 영등포구 대림동,1***,8m미만,33.0,월세,202411,9,500,50,1989.0,디지털로56길,202411~202611,신규,-,,,단독,영등포구,영등포구 디지털로56길,영등포구 디지털로56길,37.4904495419878,126.902855732614,대림2동
2906,서울특별시 영등포구 대림동,9**,8m미만,18.0,월세,202411,9,"1,000",35,2010.0,시흥대로183길,-,-,-,,,단독,영등포구,영등포구 시흥대로183길,영등포구 시흥대로183길,37.4910199015587,126.906911936135,대림1동
2908,서울특별시 영등포구 대림동,8**,8m미만,20.0,월세,202411,9,300,35,1993.0,대림로22가길,202411~202611,신규,-,,,다가구,영등포구,영등포구 대림로22가길,영등포구 대림로22가길,37.4932499912418,126.902344831449,대림1동
2911,서울특별시 성북구 하월곡동,9*,8m미만,70.41,월세,202411,9,"12,000",50,1967.0,종암로36가길,202412~202612,신규,-,,,단독,성북구,성북구 종암로36가길,성북구 종암로36가길,37.6052485198155,127.033598869922,월곡1동
2912,서울특별시 강북구 번동,4**,8m미만,25.0,월세,202411,9,500,30,1993.0,한천로130가길,202411~202611,신규,-,,,단독,강북구,강북구 한천로130가길,강북구 한천로130가길,37.6396197155365,127.031419817196,번1동
2917,서울특별시 동작구 노량진동,2**,8m미만,11.0,월세,202411,9,300,40,1994.0,만양로11길,202411~202505,신규,-,,,다가구,동작구,동작구 만양로11길,동작구 만양로11길,37.5084999893226,126.945856505273,노량진1동
2922,서울특별시 성북구 삼선동1가,2**,8m미만,38.4,월세,202411,9,"12,000",10,1987.0,삼선교로4길,202411~202611,신규,-,,,다가구,성북구,성북구 삼선교로4길,성북구 삼선교로4길,37.5830683999401,127.007430310863,삼선동
2923,서울특별시 광진구 군자동,1**,8m미만,18.0,월세,202411,9,"1,000",50,1988.0,동일로50길,-,-,-,,,단독,광진구,광진구 동일로50길,광진구 동일로50길,37.5539783274919,127.071822586262,군자동
2925,서울특별시 양천구 신정동,9**,8m미만,19.86,월세,202411,9,"1,000",48,2011.0,오목로42길,202411~202512,신규,-,,,다가구,양천구,양천구 오목로42길,양천구 오목로42길,37.5237923038311,126.860497937584,신정4동
2926,서울특별시 광진구 광장동,2**,12m미만,16.0,월세,202411,9,"4,000",20,,천호대로143길,202411~202511,신규,-,,,다가구,광진구,광진구 천호대로143길,광진구 천호대로143길,37.5464156308768,127.103279375665,광장동
2930,서울특별시 중랑구 면목동,1**,8m미만,43.48,월세,202411,9,"10,000",35,1986.0,동일로105길,202412~202612,신규,-,,,단독,중랑구,중랑구 동일로105길,중랑구 동일로105길,37.5913267620373,127.079362624324,면목2동
2932,서울특별시 성북구 돈암동,3*,8m미만,21.0,월세,202411,9,"1,000",45,1994.0,동소문로35길,202411~202611,신규,-,,,다가구,성북구,성북구 동소문로35길,성북구 동소문로35길,37.6001199397969,127.02146516962,돈암1동
2935,서울특별시 중랑구 면목동,6**,8m미만,39.88,월세,202411,9,"14,000",30,1999.0,면목로38가길,202501~202701,신규,-,,,단독,중랑구,중랑구 면목로38가길,중랑구 면목로38가길,37.5788621368718,127.08815182634,면목7동
2936,서울특별시 중랑구 면목동,6**,25m이상,25.0,월세,202411,9,"5,000",50,2020.0,사가정로,202411~202611,신규,-,,,다가구,중랑구,중랑구 사가정로,중랑구 사가정로,37.5805870421999,127.089412317536,면목7동
2937,서울특별시 노원구 하계동,1**,8m미만,20.41,월세,202411,9,"1,000",53,2017.0,공릉로59가길,202411~202611,신규,-,,,다가구,노원구,노원구 공릉로59가길,노원구 공릉로59가길,37.6342838376909,127.071005814805,하계1동
2943,서울특별시 중랑구 면목동,6**,8m미만,30.0,월세,202411,9,500,40,1990.0,면목로37길,202411~202611,신규,-,,,단독,중랑구,중랑구 면목로37길,중랑구 면목로37길,37.5795373308624,127.084595457915,면목7동
2945,서울특별시 광진구 중곡동,4*,12m미만,85.57,전세,202411,9,"21,000",0,2001.0,능동로44길,202411~202611,갱신,-,"20,000",0.0,다가구,광진구,광진구 능동로44길,광진구 능동로44길,37.5605742979683,127.082770698925,중곡2동
2946,서울특별시 도봉구 방학동,6**,8m미만,28.0,월세,202411,9,"1,000",40,2003.0,방학로,202411~202611,신규,-,,,다가구,도봉구,도봉구 방학로,도봉구 방학로,37.6624833037279,127.034108932829,방학2동
2948,서울특별시 도봉구 방학동,6**,12m미만,64.46,월세,202411,9,"12,000",50,1993.0,방학로5길,202412~202612,신규,-,,,다가구,도봉구,도봉구 방학로5길,도봉구 방학로5길,37.6607949060749,127.037815058926,쌍문2동
2949,서울특별시 광진구 자양동,1*,8m미만,57.0,월세,202411,9,"1,600",42,1994.0,동일로18길,202411~202611,갱신,-,"1,600",42.0,다가구,광진구,광진구 동일로18길,광진구 동일로18길,37.5390360898047,127.066244964804,자양4동
2953,서울특별시 광진구 자양동,5**,8m미만,78.68,월세,202411,9,"2,000",100,1980.0,능동로6길,202501~202701,신규,-,,,단독,광진구,광진구 능동로6길,광진구 능동로6길,37.5342500683248,127.068917428047,자양3동
2954,서울특별시 광진구 자양동,6**,8m미만,33.0,월세,202411,9,"1,000",55,1993.0,뚝섬로57가길,202412~202611,신규,-,,,다가구,광진구,광진구 뚝섬로57가길,광진구 뚝섬로57가길,37.5320540898663,127.081724436532,자양1동
2955,서울특별시 성북구 삼선동3가,*,8m미만,23.0,월세,202411,9,500,60,1983.0,삼선교로,202411~202611,신규,-,,,단독,성북구,성북구 삼선교로,성북구 삼선교로,37.5884411367178,127.010631441044,삼선동
2956,서울특별시 성북구 삼선동5가,1**,8m미만,33.0,월세,202411,9,"4,000",69,1994.0,삼선교로22길,202411~202611,신규,-,,,다가구,성북구,성북구 삼선교로22길,성북구 삼선교로22길,37.5883408572234,127.014803586395,삼선동
2957,서울특별시 은평구 불광동,3**,8m미만,28.85,전세,202411,9,"4,400",0,,통일로88길,202411~202611,갱신,-,"4,200",0.0,다가구,은평구,은평구 통일로88길,은평구 통일로88길,37.6233571900437,126.921688748951,불광2동
2958,서울특별시 광진구 화양동,*,8m미만,15.0,월세,202411,9,500,50,1988.0,군자로2길,202411~202611,신규,-,,,단독,광진구,광진구 군자로2길,광진구 군자로2길,37.5447244790812,127.071911814713,화양동
2959,서울특별시 동작구 상도동,2**,8m미만,18.0,월세,202411,9,"1,000",52,2017.0,성대로27길,202411~202611,신규,-,,,다가구,동작구,동작구 성대로27길,동작구 성대로27길,37.4992819545995,126.93896001201,상도4동
2960,서울특별시 양천구 목동,3**,8m미만,75.42,전세,202411,9,"2,500",0,1983.0,목동중앙남로16다길,202411~202611,신규,-,,,단독,양천구,양천구 목동중앙남로16다길,양천구 목동중앙남로16다길,37.5436258557511,126.864062839284,목3동
2961,서울특별시 양천구 목동,7**,8m미만,54.14,월세,202411,9,"15,000",6,1994.0,목동중앙남로11길,202412~202612,갱신,사용,"15,000",3.0,다가구,양천구,양천구 목동중앙남로11길,양천구 목동중앙남로11길,37.5392490476367,126.864826279881,목4동
2962,서울특별시 동작구 상도동,3**,8m미만,18.0,전세,202411,9,"5,000",0,2015.0,국사봉7길,-,-,-,,,단독,동작구,동작구 국사봉7길,동작구 국사봉7길,37.4971741647945,126.931137918344,상도3동
2963,서울특별시 동작구 상도동,2**,8m미만,68.94,월세,202411,9,"15,000",55,1988.0,성대로10다길,202412~202612,신규,-,,,단독,동작구,동작구 성대로10다길,동작구 성대로10다길,37.4965781068396,126.934713517173,상도3동
2965,서울특별시 종로구 체부동,2**,8m미만,52.8,전세,202411,9,"25,000",0,1993.0,자하문로1라길,202411~202611,신규,-,,,다가구,종로구,종로구 자하문로1라길,종로구 자하문로1라길,37.5768845544188,126.970758377307,사직동
2967,서울특별시 동대문구 전농동,1**,8m미만,39.9,월세,202411,9,"7,000",20,1991.0,서울시립대로29길,202412~202612,신규,-,,,다가구,동대문구,동대문구 서울시립대로29길,동대문구 서울시립대로29길,37.5855558353736,127.055130708341,휘경2동
2968,서울특별시 강서구 등촌동,6**,8m미만,58.0,전세,202411,9,"17,000",0,1988.0,공항대로51길,202412~202612,신규,-,,,단독,강서구,강서구 공항대로51길,강서구 공항대로51길,37.5549344664021,126.857421256692,등촌1동
2969,서울특별시 강서구 등촌동,5**,8m미만,39.79,월세,202411,9,"3,000",45,2015.0,등촌로51가길,-,-,-,,,다가구,강서구,강서구 등촌로51가길,강서구 등촌로51가길,37.5472609277317,126.862191686367,등촌2동
2971,서울특별시 동대문구 전농동,*,8m미만,71.84,전세,202411,9,"30,000",0,1976.0,사가정로20길,202411~202609,신규,-,,,다가구,동대문구,동대문구 사가정로20길,동대문구 사가정로20길,37.577318284459,127.066404636877,전농2동
2972,서울특별시 중랑구 면목동,1**,8m미만,30.0,월세,202411,9,500,40,1993.0,면목로73길,202411~202611,신규,-,,,다가구,중랑구,중랑구 면목로73길,중랑구 면목로73길,37.5887254261177,127.086160983195,면목본동
2975,서울특별시 종로구 혜화동,7*,8m미만,33.0,월세,202411,9,"1,000",95,2006.0,혜화로6길,202411~202611,신규,-,,,다가구,종로구,종로구 혜화로6길,종로구 혜화로6길,37.5884625109294,127.001339205529,혜화동
2978,서울특별시 강서구 화곡동,9**,12m미만,45.45,전세,202411,9,"10,000",0,1989.0,강서로7길,202412~202612,신규,-,,,단독,강서구,강서구 강서로7길,강서구 강서로7길,37.5292541421427,126.843504365431,화곡1동
2979,서울특별시 강서구 화곡동,1**,8m미만,40.0,월세,202411,9,500,69,1988.0,화곡로35길,202411~202611,신규,-,,,단독,강서구,강서구 화곡로35길,강서구 화곡로35길,37.5455649910275,126.843545411876,우장산동
2980,서울특별시 중랑구 면목동,1**,8m미만,20.0,월세,202411,9,200,20,1990.0,봉우재로5길,202411~202611,신규,-,,,다가구,중랑구,중랑구 봉우재로5길,중랑구 봉우재로5길,37.5904393613178,127.075679449653,면목2동
2981,서울특별시 성동구 금호동3가,1***,8m미만,55.14,월세,202411,9,"2,000",70,,금호산길,202502~202702,갱신,-,"2,000",60.0,다가구,성동구,성동구 금호산길,성동구 금호산길,37.5514998437524,127.019377991551,금호2·3가동
2984,서울특별시 중랑구 묵동,1**,25m미만,49.35,월세,202411,9,"10,000",65,2018.0,공릉로,-,-,-,,,다가구,중랑구,중랑구 공릉로,중랑구 공릉로,37.6149194538637,127.078426651478,묵1동
2985,서울특별시 은평구 대조동,2**,8m미만,39.0,전세,202411,9,"11,000",0,1997.0,연서로18가길,202412~202612,신규,-,,,다가구,은평구,은평구 연서로18가길,은평구 연서로18가길,37.6128173942504,126.920150063024,대조동
